player_id,player_name,firstname,lastname,number,position,age,birth_date,birth_place,birth_country,nationality,height,weight,injured,rating,Our_rating,team_id,team_name,league_id,league,season,captain,shots/total,shots/on,goals/total,goals/conceded,goals/assists,goals/saves,passes/total,passes/key,passes/accuracy,tackles/total,tackles/blocks,tackles/interceptions,duels/total,duels/won,dribbles/attempts,dribbles/success,fouls/drawn,fouls/committed,cards/yellow,cards/yellowred,cards/red,penalty/won,penalty/commited,penalty/success,penalty/missed,penalty/saved,games/appearences,games/minutes_played,games/lineups,substitutes/in,substitutes/out,substitutes/bench
18873,R. Fraser,Ryan,Fraser,,Midfielder,27,24/02/1994,Aberdeen,Scotland,Scotland,163 cm,70 kg,,6.925,7.040993476959153,35,Bournemouth,524,Premier League,2019-2020,0,27,12,1,0,4,0,615,45,78,12,3,15,147,66,24,12,36,10,2,0,0,0,0,0,0,0,28,2062,21,7,2,7
2939,C. Wilson,Callum,Wilson,,Attacker,29,27/02/1992,Coventry,England,England,180 cm,66 kg,,6.78,6.870670417961058,35,Bournemouth,524,Premier League,2019-2020,0,55,21,8,0,1,0,329,29,62,12,2,4,422,141,45,24,40,55,10,0,0,2,0,0,0,0,35,2910,32,3,5,3
19221,H. Wilson,Harry,Wilson,,Midfielder,24,22/03/1997,Wrexham,Wales,Wales,173 cm,70 kg,,6.863333,7.0041091463052005,35,Bournemouth,524,Premier League,2019-2020,0,56,20,7,0,0,0,437,14,74,23,2,11,179,87,33,17,41,12,2,0,0,0,2,0,0,0,31,1653,20,11,18,14
20355,A. Ramsdale,Aaron,Ramsdale,,Goalkeeper,23,14/05/1998,Stoke-on-Trent,England,England,188 cm,77 kg,,6.905405,6.326303124816228,35,Bournemouth,524,Premier League,2019-2020,0,0,0,0,62,1,129,491,2,52,4,0,0,21,17,0,0,3,0,0,0,0,0,0,0,0,1,37,3330,37,0,0,0
18876,J. Ibe,Jordon,Ibe,,Attacker,26,08/12/1995,London,England,England,176 cm,81 kg,,6.55,6.713795877599438,35,Bournemouth,524,Premier League,2019-2020,0,0,0,0,0,0,0,14,0,68,2,0,0,7,5,2,1,2,0,0,0,0,0,0,0,0,0,2,48,0,2,0,8
30743,E. Schelotto,Matias Ezequiel,Schelotto,,Defender,31,23/05/1989,Buenos Aires,Argentina,Italy,187 cm,77 kg,,6.5,6.675378614122276,51,Brighton,524,Premier League,2019-2020,0,4,1,0,0,0,0,83,0,67,4,0,7,43,19,8,5,4,7,2,0,0,0,0,0,0,0,8,362,4,4,4,13
18981,J. Locadia,Ju00fcrgen,Locadia,,Attacker,27,07/11/1993,Emmen,Netherlands,Netherlands,193 cm,85 kg,,6.55,6.719458045153811,51,Brighton,524,Premier League,2019-2020,0,2,1,0,0,0,0,10,0,42,0,0,0,9,5,1,1,2,0,0,0,0,0,0,0,0,0,2,86,1,1,1,2
19050,A. Mooy,Aaron,Mooy,,Midfielder,30,15/09/1990,Sydney,Australia,Australia,174 cm,68 kg,,6.851611999999999,7.138204228938275,51,Brighton,524,Premier League,2019-2020,0,33,8,0,0,2,0,790,40,79,37,7,23,233,101,56,38,11,13,1,0,0,0,0,0,0,0,14,862,10,4,5,4
19050,A. Mooy,Aaron,Mooy,,Midfielder,30,15/09/1990,Sydney,Australia,Australia,174 cm,68 kg,,6.851611999999999,7.160244176112047,51,Brighton,524,Premier League,2019-2020,0,33,8,2,0,2,0,790,40,79,37,7,23,233,101,56,38,11,13,1,1,0,0,0,0,0,0,17,1228,15,2,5,7
18978,F. Andone,Florin,Andone,,Attacker,27,11/04/1993,Botou0219ani,Romania,Romania,180 cm,78 kg,,6.3,6.688124160932959,51,Brighton,524,Premier League,2019-2020,0,1,1,1,0,0,0,7,1,66,1,1,0,19,10,7,2,3,2,0,0,1,0,0,0,0,0,3,72,1,2,0,2
18965,Martu00edn Montoya,Martu00edn,Montoya Torralbo,,Defender,30,14/04/1991,Barcelona,Spain,Spain,175 cm,73 kg,,6.711111,6.691949850259265,51,Brighton,524,Premier League,2019-2020,0,8,3,0,0,1,0,768,21,74,57,5,24,205,103,29,10,15,27,5,0,0,0,0,0,0,0,27,1901,23,4,10,11
18982,G. Murray,Glenn,Murray,,Attacker,38,25/09/1983,Maryport,England,England,183 cm,80 kg,,6.55,6.64093293134411,51,Brighton,524,Premier League,2019-2020,0,18,5,1,0,1,0,103,3,62,5,2,1,141,57,5,0,15,15,0,0,0,0,0,0,0,0,23,786,7,16,5,30
2741,M. Ryan,Mathew,Ryan,,Goalkeeper,29,08/04/1992,Plumpton,Australia,Australia,184 cm,82 kg,,6.978947,6.3067886586512785,51,Brighton,524,Premier League,2019-2020,0,0,0,0,54,0,117,966,0,78,1,0,2,18,15,0,0,4,0,0,0,0,0,0,0,0,0,38,3420,38,0,0,0
138815,T. Lamptey,Tariq,Lamptey,,Defender,21,30/09/2000,,England,England,,,,6.7375,6.747000833897447,51,Brighton,524,Premier League,2019-2020,0,2,0,0,0,1,0,143,7,79,7,0,16,83,42,22,15,17,13,2,0,0,0,0,0,0,0,8,591,7,1,4,2
19265,A. Webster,Adam,Webster,,Defender,26,04/01/1995,West Wittering,England,England,191 cm,75 kg,,6.938708999999999,6.821510396766257,51,Brighton,524,Premier League,2019-2020,0,16,7,3,0,1,0,1563,11,81,30,26,45,274,170,18,14,19,13,4,0,0,0,2,0,0,0,31,2670,31,0,2,5
18963,L. Dunk,Lewis,Dunk,,Defender,30,21/11/1991,Brighton,England,England,192 cm,88 kg,,7.069444,6.9950536257496445,51,Brighton,524,Premier League,2019-2020,36,31,10,3,0,3,0,1958,14,85,40,33,55,260,161,7,5,19,19,9,0,0,0,0,0,0,0,36,3231,36,0,1,0
18964,Bernardo,Bernardo,Fernandes da Silva Junior,,Defender,26,14/05/1995,Su00e3o Paulo,Brazil,Brazil,186 cm,76 kg,,6.881817999999999,6.755091006221624,51,Brighton,524,Premier League,2019-2020,0,7,2,0,0,0,0,243,4,65,27,3,6,99,69,12,8,3,3,1,0,0,0,0,0,0,0,14,675,7,7,3,16
18961,D. Burn,Dan,Burn,,Defender,29,09/05/1992,Blyth,England,England,198 cm,87 kg,,6.805882,6.753499795221236,51,Brighton,524,Premier League,2019-2020,0,12,0,1,0,0,0,1162,19,71,67,20,42,396,239,40,19,15,32,5,0,0,0,0,0,0,0,34,2881,33,1,2,1
6716,Alexis Mac Allister,Alexis,Mac Allister,,Midfielder,23,24/12/1998,La Pampa,Argentina,Argentina,174 cm,72 kg,,6.6,6.744422061868616,51,Brighton,524,Premier League,2019-2020,0,7,1,0,0,0,0,74,5,79,9,0,1,39,17,4,2,4,4,0,0,0,0,0,0,0,0,9,351,4,5,4,6
18970,P. Grou00df,Pascal,Grou00df,,Midfielder,30,15/06/1991,Mannheim,Germany,Germany,181 cm,78 kg,,7.065517,7.238015446380116,51,Brighton,524,Premier League,2019-2020,0,29,9,2,0,4,0,715,59,78,36,3,9,177,73,14,6,13,23,4,0,0,0,0,0,0,0,29,1804,22,7,14,16
18973,S. March,Solomon,March,,Midfielder,27,20/07/1994,Eastbourne,England,England,180 cm,88 kg,,6.772222,6.7731498614265,51,Brighton,524,Premier League,2019-2020,0,21,8,0,0,1,0,382,13,78,25,4,20,149,67,28,16,11,10,2,0,0,0,0,0,0,0,19,1143,11,8,8,14
18975,D. Pru00f6pper,Davy,Pru00f6pper,,Midfielder,30,02/09/1991,Arnhem,Netherlands,Netherlands,185 cm,79 kg,,6.722857,6.896003814326628,51,Brighton,524,Premier League,2019-2020,0,29,8,1,0,2,0,1502,29,82,64,8,38,302,156,64,46,18,31,4,0,0,0,0,0,0,0,35,2830,32,3,4,4
19772,A. Connolly,Aaron Anthony,Connolly,,Attacker,21,28/01/2000,Galway,Republic of Ireland,Republic of Ireland,,,,6.675,6.770866257412379,51,Brighton,524,Premier League,2019-2020,0,38,14,3,0,1,0,113,6,73,7,0,0,162,69,20,6,38,16,0,0,0,2,0,0,0,0,24,1262,14,10,14,14
19364,N. Maupay,Neal,Maupay,,Attacker,25,14/08/1996,Versailles,France,France,173 cm,69 kg,,6.772972,6.97880933313147,51,Brighton,524,Premier League,2019-2020,0,96,38,10,0,3,0,532,25,79,20,0,4,358,115,68,24,46,38,3,0,0,0,0,1,1,0,37,2769,30,7,10,8
1946,L. Trossard,Leandro,Trossard,,Attacker,27,04/12/1994,Waterschei,Belgium,Belgium,172 cm,61 kg,,6.787096000000001,7.071548677300233,51,Brighton,524,Premier League,2019-2020,0,41,12,5,0,3,0,529,43,71,22,1,9,184,64,53,29,11,14,0,0,0,0,0,0,0,0,31,2013,22,9,12,12
2700,A. Jahanbakhsh,Alireza,Jahanbakhsh,,Attacker,28,11/08/1993,Jirandeh,Iran,Iran,180 cm,76 kg,,6.922222000000001,6.787268065047661,51,Brighton,524,Premier League,2019-2020,0,12,2,2,0,0,0,84,4,70,8,0,3,46,23,15,8,7,2,0,0,0,0,0,0,0,0,10,307,3,7,3,16
17715,S. Alzate,Steven,Alzate,,Attacker,23,08/09/1998,London,England,Colombia,180 cm,,,6.757894,6.809063778551021,51,Brighton,524,Premier League,2019-2020,0,13,3,0,0,0,0,506,14,82,33,3,14,177,95,47,35,18,17,1,0,0,0,0,0,0,0,19,1183,12,7,2,10
18977,D. Stephens,Dale,Stephens,,Midfielder,32,12/06/1989,Bolton,England,England,169 cm,71 kg,,6.884375,6.761122759062088,51,Brighton,524,Premier League,2019-2020,2,19,2,0,0,1,0,1436,20,84,73,11,58,237,108,12,10,6,42,8,0,0,0,0,0,0,0,33,2529,28,5,4,7
3398,G. Bong,Gau00ebtan,Bong Songo,,Defender,33,25/04/1988,Sakbayeme,Cameroon,Cameroon,187 cm,74 kg,,6.3,6.7307158158405285,51,Brighton,524,Premier League,2019-2020,0,0,0,0,0,0,0,22,2,69,1,1,0,8,3,2,1,1,0,0,0,0,0,0,0,0,0,4,55,0,4,0,4
18962,S. Duffy,Shane Patrick Michael,Duffy,,Defender,29,01/01/1992,Derry,Northern Ireland,Republic of Ireland,193 cm,76 kg,,6.8,6.728145889813681,51,Brighton,524,Premier League,2019-2020,0,7,1,1,0,0,0,517,2,78,18,7,21,146,98,4,3,10,14,2,0,0,0,0,0,0,0,19,1231,12,7,0,20
18968,Yves Bissouma,Yves,Bissouma,,Midfielder,25,30/08/1996,Issia,Cu00f4te d'Ivoire,Mali,182 cm,80 kg,,6.777272,6.72094387538555,51,Brighton,524,Premier League,2019-2020,0,16,7,1,0,0,0,526,4,84,49,2,21,220,112,48,32,15,31,4,0,0,0,0,0,0,0,22,1263,15,7,11,14
18914,B. Gibson,Ben,Gibson,,Defender,28,15/01/1993,Nunthorpe,England,England,185 cm,78 kg,,6.3,6.684003291562311,44,Burnley,524,Premier League,2019-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11
2288,D. Drinkwater,Daniel Noel,Drinkwater,,Midfielder,31,05/03/1990,Manchester,England,England,178 cm,79 kg,,5.9,6.68304956995036,44,Burnley,524,Premier League,2019-2020,0,2,0,0,0,0,0,138,1,82,5,0,5,40,7,4,1,1,7,0,0,0,0,0,0,0,0,1,59,1,0,1,8
18924,J. Hendrick,Jeff,Hendrick,,Midfielder,29,31/01/1992,Dublin,Republic of Ireland,Republic of Ireland,185 cm,79 kg,,6.5625,6.694882544622086,44,Burnley,524,Premier League,2019-2020,0,22,6,2,0,2,0,412,14,71,18,8,20,189,81,47,22,16,17,8,0,0,0,0,0,0,0,24,1935,22,2,6,6
18911,N. Pope,Nick,Pope,,Goalkeeper,29,19/04/1992,Soham,England,England,191 cm,76 kg,,6.952630999999999,6.33097174497642,44,Burnley,524,Premier League,2019-2020,0,0,0,0,50,0,120,379,3,38,1,0,3,29,27,0,0,6,0,1,0,0,0,0,0,0,1,38,3420,38,0,0,0
18916,M. Lowton,Matthew,Lowton,,Defender,32,09/06/1989,Chesterfield,England,England,180 cm,78 kg,,6.758823,6.68461295768059,44,Burnley,524,Premier League,2019-2020,0,1,0,0,0,1,0,378,11,67,41,6,27,129,82,15,9,10,14,2,0,0,0,1,0,0,0,17,1530,17,0,0,9
18918,C. Taylor,Charlie,Taylor,,Defender,28,18/09/1993,York,England,England,176 cm,70 kg,,6.820833,6.610874653995315,44,Burnley,524,Premier League,2019-2020,0,1,0,0,0,1,0,490,12,67,39,9,29,226,131,40,19,28,17,3,0,0,0,0,0,0,0,24,1945,22,2,2,8
2936,J. Tarkowski,James,Tarkowski,,Defender,29,19/11/1992,Manchester,England,England,185 cm,81 kg,,7.136842,7.078529833657229,44,Burnley,524,Premier League,2019-2020,6,21,5,2,0,2,0,956,15,69,66,47,63,452,307,13,13,32,49,10,0,0,0,0,0,0,0,38,3420,38,0,0,0
18917,B. Mee,Ben,Mee,,Defender,32,21/09/1989,Sale,England,England,180 cm,74 kg,,6.921875,6.750027063863319,44,Burnley,524,Premier League,2019-2020,32,17,7,1,0,1,0,898,9,70,41,31,42,320,195,7,6,21,25,7,0,0,0,3,0,0,0,32,2880,32,0,0,0
21383,E. Pieters,Erik,Pieters,,Defender,33,07/08/1988,Tiel,Netherlands,Netherlands,183 cm,84 kg,,6.7,6.7226934609093325,44,Burnley,524,Premier League,2019-2020,0,14,3,0,0,4,0,537,18,70,54,4,28,203,110,12,4,20,21,2,0,0,0,1,0,0,0,24,1879,21,3,4,15
18912,P. Bardsley,Phil,Bardsley,,Defender,36,28/06/1985,Salford,Scotland,Scotland,180 cm,74 kg,,7.038094999999999,6.7283032602069195,44,Burnley,524,Premier League,2019-2020,0,11,4,0,0,1,0,435,10,64,49,11,30,179,102,7,4,13,35,6,0,0,0,0,0,0,0,21,1890,21,0,0,10
18915,K. Long,Kevin,Long,,Defender,31,18/08/1990,Cork,Republic of Ireland,Republic of Ireland,188 cm,83 kg,,6.857142,6.660305084951134,44,Burnley,524,Premier League,2019-2020,0,2,0,0,0,0,0,148,0,68,7,7,4,75,40,1,1,6,9,0,0,0,0,0,0,0,0,8,562,6,2,0,23
18922,J. Cork,Jack,Cork,,Midfielder,32,25/06/1989,London,England,England,183 cm,70 kg,,6.593333,6.575534196113897,44,Burnley,524,Premier League,2019-2020,0,18,6,0,0,0,0,719,12,77,35,12,28,335,140,33,26,25,33,1,0,0,0,0,0,0,0,30,2618,30,0,6,0
2790,J. Guu00f0mundsu00adson,Johann,Berg Guu00f0mundsu00adson,,Midfielder,31,27/10/1990,Reykjavu00edk,Iceland,Iceland,186 cm,78 kg,,6.790909,6.827910865109837,44,Burnley,524,Premier League,2019-2020,0,10,2,1,0,1,0,118,13,63,4,1,7,56,20,6,5,4,9,0,0,0,0,0,0,0,0,12,620,6,6,5,9
19268,Josh Brownhill,Josh,Brownhill,,Midfielder,26,19/12/1995,Warrington,England,England,178 cm,69 kg,,6.811111,6.72650382290789,44,Burnley,524,Premier League,2019-2020,0,6,0,0,0,0,0,273,3,73,14,4,14,84,48,8,7,9,6,2,0,0,0,0,0,0,0,10,805,9,1,1,4
18921,R. Brady,Robbie,Brady,,Midfielder,29,14/01/1992,Dublin,Republic of Ireland,Republic of Ireland,176 cm,71 kg,,6.742857000000001,6.783996141441425,44,Burnley,524,Premier League,2019-2020,0,12,1,1,0,2,0,96,9,52,11,2,5,71,33,10,6,4,8,1,0,0,0,0,0,0,0,17,448,5,12,5,25
18926,A. Westwood,Ashley,Westwood,,Midfielder,31,01/04/1990,Nantwich,England,England,175 cm,80 kg,,7.025714,7.057297649078775,44,Burnley,524,Premier League,2019-2020,0,13,3,2,0,6,0,1371,54,77,54,11,32,222,110,20,8,33,33,9,0,0,0,0,0,0,0,35,3150,35,0,0,0
18931,C. Wood,Chris,Wood,,Attacker,30,07/12/1991,Auckland,New Zealand,New Zealand,191 cm,81 kg,,6.7,7.1561114165768815,44,Burnley,524,Premier League,2019-2020,0,65,31,14,0,1,0,290,22,64,7,2,4,420,158,14,6,28,34,1,0,0,0,0,1,0,0,32,2446,29,3,12,3
18927,A. Barnes,Ashley Luke,Barnes,,Attacker,32,30/10/1989,Bath,England,England,186 cm,77 kg,,6.821052000000001,6.884897320902082,44,Burnley,524,Premier League,2019-2020,0,40,12,6,0,0,0,137,5,52,10,2,6,265,114,14,6,40,35,4,0,0,1,0,1,0,0,19,1362,17,2,12,2
18929,Dwight McNeil,Dwight,McNeil,,Attacker,22,22/11/1999,,England,England,,,,6.968421,6.930963027228519,44,Burnley,524,Premier League,2019-2020,0,48,14,2,0,6,0,814,57,77,47,8,30,431,191,142,77,39,29,5,0,0,0,0,0,0,0,38,3345,38,0,7,0
19169,J. Rodriguez,Jay,Rodriguez,,Attacker,32,29/07/1989,Burnley,England,England,185 cm,80 kg,,6.661111,6.7914143435151075,44,Burnley,524,Premier League,2019-2020,0,67,30,8,0,1,0,324,6,64,29,6,5,402,140,39,18,15,26,1,0,0,0,0,1,0,0,36,2007,20,16,7,16
18930,M. Vydra,Matu011bj,Vydra,,Attacker,29,01/05/1992,Chotebor,Czech Republic,Czech Republic,180 cm,71 kg,,6.568421000000001,6.725737435914971,44,Burnley,524,Premier League,2019-2020,0,18,10,2,0,1,0,101,8,72,4,3,1,111,41,18,6,12,1,0,0,0,0,0,0,0,0,19,812,7,12,5,21
18925,A. Lennon,Aaron,Lennon,,Midfielder,34,16/04/1987,Chapeltown,England,England,165 cm,63 kg,,6.557142,6.638116993943874,44,Burnley,524,Premier League,2019-2020,0,1,0,0,0,0,0,82,2,67,14,1,8,55,26,8,3,7,10,4,0,0,0,0,0,0,0,16,485,4,12,1,22
138822,Armando Broja,Armando,Broja,,Attacker,20,10/09/2001,Slough,England,Albania,183 cm,,,6.3,6.740199072386142,49,Chelsea,524,Premier League,2019-2020,0,0,0,0,0,0,0,1,0,100,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,1,0,1
2299,Pedro,Pedro Eliezer,Rodru00edguez Ledesma,,Attacker,34,28/07/1987,Santa Cruz de Tenerife,Spain,Spain,169 cm,65 kg,,7.01,6.912514213345678,49,Chelsea,524,Premier League,2019-2020,0,22,10,1,0,1,0,262,17,82,15,0,9,82,40,21,12,11,8,1,0,0,0,0,0,0,0,11,661,8,3,3,16
2273,Kepa,Kepa,Arrizabalaga Revuelta,,Goalkeeper,27,03/10/1994,Ondu00e1rroa,Spain,Spain,189 cm,84 kg,,6.566666000000001,6.354328783594273,49,Chelsea,524,Premier League,2019-2020,0,0,0,0,47,0,55,748,0,79,1,0,1,12,11,0,0,5,0,0,0,0,0,0,0,0,0,33,2970,33,0,0,5
2275,W. Caballero,Wilfredo Daniel,Caballero,,Goalkeeper,40,28/09/1981,Entre Ru00edos,Argentina,Argentina,186 cm,81 kg,,6.66,6.625607722678172,49,Chelsea,524,Premier League,2019-2020,0,0,0,0,7,0,10,107,0,71,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,450,5,0,0,33
2285,A. Ru00fcdiger,Antonio,Ru00fcdiger,,Defender,28,03/03/1993,Berlin,Germany,Germany,190 cm,85 kg,,7.025,6.773692381781945,49,Chelsea,524,Premier League,2019-2020,0,12,3,2,0,0,0,1295,5,85,28,9,16,165,96,4,3,8,19,3,0,0,0,0,0,0,0,20,1710,19,1,1,4
2278,Marcos Alonso,Marcos,Alonso Mendoza,,Defender,31,28/12/1990,Madrid,Spain,Spain,188 cm,84 kg,,7.188235000000001,7.086474678447983,49,Chelsea,524,Premier League,2019-2020,0,30,8,4,0,2,0,750,25,79,28,2,20,177,97,19,12,15,16,4,0,0,1,0,0,0,0,18,1430,15,3,3,12
2282,A. Christensen,Andreas,Christensen,,Defender,25,10/04/1996,Lilleru00f8d,Denmark,Denmark,188 cm,78 kg,,6.9,6.704789752799953,49,Chelsea,524,Premier League,2019-2020,0,7,2,0,0,0,0,1194,4,90,38,8,29,193,120,4,4,10,17,5,0,0,0,0,0,0,0,21,1754,21,0,3,14
19209,F. Tomori,Fikayo,Tomori,,Defender,24,19/12/1997,Calgary,Canada,England,185 cm,75 kg,,7.013333,6.756070499763636,49,Chelsea,524,Premier League,2019-2020,0,7,3,1,0,0,0,1006,4,86,29,7,22,125,78,12,9,6,7,3,0,0,0,0,0,0,0,15,1293,15,0,2,12
2726,K. Zouma,Kurt Happy,Zouma,,Defender,27,27/10/1994,Lyon,France,France,190 cm,96 kg,,6.967857,6.662904038607933,49,Chelsea,524,Premier League,2019-2020,0,15,5,0,0,0,0,1840,1,86,23,14,58,230,150,12,8,14,30,6,0,0,0,1,0,0,0,28,2342,25,3,1,10
19545,R. James,Reece,James,,Defender,22,08/12/1999,London,England,England,183 cm,82 kg,,7.057142,6.902632607473294,49,Chelsea,524,Premier League,2019-2020,0,18,3,0,0,2,0,873,25,79,36,8,22,236,123,42,30,21,22,1,0,0,0,0,0,0,0,24,1510,16,8,3,13
2280,Azpilicueta,Cu00e9sar,Azpilicueta Tanco,,Defender,32,28/08/1989,Pamplona,Spain,Spain,178 cm,76 kg,,7.155555000000001,7.164318394432682,49,Chelsea,524,Premier League,2019-2020,36,29,6,2,0,6,0,1965,45,79,86,21,67,363,205,21,12,15,40,1,0,0,0,0,0,0,0,36,3230,36,0,1,2
2284,Emerson,Emerson,Palmieri dos Santos,,Defender,27,03/08/1994,Santos,Brazil,Italy,176 cm,63 kg,,6.906666,6.924233435511967,49,Chelsea,524,Premier League,2019-2020,0,13,7,0,0,0,0,611,19,82,23,1,18,99,68,16,12,16,4,3,0,0,0,0,0,0,0,15,1025,13,2,3,9
2289,Jorginho,Jorge Luiz,Frello Filho,,Midfielder,30,20/12/1991,Imbituba,Brazil,Italy,180 cm,65 kg,,7.026666000000001,6.85219308014596,49,Chelsea,524,Premier League,2019-2020,1,12,4,4,0,2,0,1995,23,84,66,5,64,274,123,21,13,30,27,10,0,0,0,1,3,0,0,31,2383,27,4,8,8
2290,N. Kantu00e9,N'Golo,Kantu00e9,,Midfielder,30,29/03/1991,Paris,France,France,168 cm,68 kg,,6.990908999999999,6.903181474976142,49,Chelsea,524,Premier League,2019-2020,0,18,6,3,0,0,0,963,27,81,44,5,44,234,96,38,24,10,45,4,0,0,0,0,0,0,0,22,1733,20,2,3,2
17,Christian Pulisic,Christian,Pulisic,,Midfielder,23,18/09/1998,Hershey,USA,USA,172 cm,69 kg,,6.916,7.096953117887321,49,Chelsea,524,Premier League,2019-2020,0,63,26,9,0,4,0,534,31,79,23,0,6,318,128,108,55,30,14,0,0,0,2,0,0,0,0,25,1727,19,6,11,10
2291,M. Kovau010diu0107,Mateo,Kovau010diu0107,,Midfielder,27,06/05/1994,Linz,Austria,Croatia,178 cm,78 kg,,7.070967,7.151469522533912,49,Chelsea,524,Premier League,2019-2020,0,21,5,1,0,3,0,1675,29,87,63,1,22,301,186,90,77,38,20,8,0,0,0,0,0,0,0,31,2073,23,8,8,11
19220,M. Mount,Mason,Mount,,Midfielder,22,10/01/1999,Portsmouth,England,England,178 cm,70 kg,,6.937836999999999,7.302115778886474,49,Chelsea,524,Premier League,2019-2020,0,78,29,7,0,5,0,1064,52,85,37,3,16,324,125,71,40,38,37,3,0,0,1,0,0,0,0,37,2874,32,5,12,6
130423,Billy Gilmour,Billy,Gilmour,,Midfielder,20,11/06/2001,,Scotland,Scotland,166 cm,60 kg,,6.58,6.717312656646721,49,Chelsea,524,Premier League,2019-2020,0,1,0,0,0,0,0,155,4,82,5,0,3,26,10,5,2,1,3,0,0,0,0,0,0,0,0,6,191,2,4,1,9
138777,Faustino Anjorin,Faustino,Anjorin,,Midfielder,20,23/11/2001,,England,England,185 cm,73 kg,,6.7,6.740654781363819,49,Chelsea,524,Premier League,2019-2020,0,1,0,0,0,0,0,7,0,100,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,1,19,0,1,0,1
19194,T. Abraham,Tammy,Bakumo-Abraham,,Attacker,24,02/10/1997,London,England,England,190 cm,80 kg,,6.882352,7.338145388602051,49,Chelsea,524,Premier League,2019-2020,0,88,40,15,0,3,0,272,21,64,8,2,6,338,137,35,16,24,17,2,0,0,1,0,0,0,0,34,2221,25,9,16,9
2295,O. Giroud,Olivier,Giroud,,Attacker,35,30/09/1986,Chambu00e9ry,France,France,192 cm,93 kg,,6.961111,7.0753445356179485,49,Chelsea,524,Premier League,2019-2020,0,39,19,8,0,0,0,204,8,70,8,1,2,154,70,4,3,9,17,1,0,0,0,0,0,0,0,18,999,12,6,12,13
2298,C. Hudson-Odoi,Callum,Hudson-Odoi,,Attacker,21,07/11/2000,,England,England,182 cm,76 kg,,6.886363,6.854030324898803,49,Chelsea,524,Premier League,2019-2020,0,21,4,1,0,5,0,354,20,87,10,0,5,118,52,48,27,13,11,1,0,0,0,0,0,0,0,22,851,7,15,3,18
2287,R. Barkley,Ross,Barkley,,Midfielder,28,05/12/1993,Liverpool,England,England,189 cm,76 kg,,6.94,7.017828179145238,49,Chelsea,524,Premier League,2019-2020,0,40,12,1,0,4,0,550,24,87,16,2,7,150,70,40,27,15,9,0,0,0,0,0,0,0,0,21,1104,13,8,9,15
2283,David Luiz,David Luiz,Moreira Marinho,,Defender,34,22/04/1987,Diadema,Brazil,Brazil,189 cm,84 kg,,6.733333,6.915652523199977,49,Chelsea,524,Premier League,2019-2020,0,23,8,0,0,1,0,1531,4,83,28,37,32,188,98,8,5,14,30,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2294,Willian,Willian,Borges da Silva,,Attacker,33,09/08/1988,Ribeiru00e3o Pires,Brazil,Brazil,175 cm,77 kg,,7.5,7.896213505566285,49,Chelsea,524,Premier League,2019-2020,1,71,29,9,0,7,0,1188,77,82,45,0,20,285,165,92,65,45,17,4,0,0,1,0,4,0,0,36,2604,29,7,11,7
2927,M. Batshuayi,Michy,Batshuayi Tunga,,Attacker,28,02/10/1993,Brussel,Belgium,Belgium,184 cm,74 kg,,6.51875,6.741680920027043,49,Chelsea,524,Premier League,2019-2020,0,15,2,1,0,1,0,64,3,81,4,1,0,47,18,8,4,4,4,0,0,0,0,0,0,0,0,16,226,1,15,1,27
138815,T. Lamptey,Tariq,Lamptey,,Defender,21,30/09/2000,,England,England,,,,6.7375,6.81118023211344,49,Chelsea,524,Premier League,2019-2020,0,2,0,0,0,1,0,143,7,79,7,0,16,83,42,22,15,17,13,0,0,0,0,0,0,0,0,1,31,0,1,0,2
2292,R. Loftus-Cheek,Ruben,Loftus-Cheek,,Midfielder,25,23/01/1996,London,England,England,191 cm,88 kg,,6.671428,6.735610958445031,49,Chelsea,524,Premier League,2019-2020,0,4,0,0,0,1,0,119,1,88,0,1,2,20,9,4,4,3,2,0,0,0,0,0,0,0,0,7,205,2,5,2,9
18998,Camarasa,Vu00edctor,Camarasa Ferrando,,Midfielder,27,28/05/1994,Meliana,Spain,Spain,183 cm,76 kg,,6.3,6.726164610332142,52,Crystal Palace,524,Premier League,2019-2020,0,0,0,0,0,0,0,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,11
18768,C. Tosun,Cenk,Tosun,,Attacker,30,07/06/1991,Wetzlar,Germany,Turkey,183 cm,78 kg,,6.76,6.759646886154186,52,Crystal Palace,524,Premier League,2019-2020,0,4,2,1,0,0,0,28,1,70,2,0,0,45,18,6,6,4,4,0,0,0,0,0,0,0,0,5,176,2,3,2,3
18836,W. Hennessey,Wayne,Hennessey,,Goalkeeper,34,24/01/1987,Bangor,Wales,Wales,198 cm,90 kg,,6.733333,6.630913211647474,52,Crystal Palace,524,Premier League,2019-2020,0,0,0,0,8,0,16,43,0,43,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,270,3,0,0,34
